ensembl_transcript_id	transcript_version	target_id	ext_gene	description	num_aggregated_transcripts	sum_mean_obs_counts	pval	qval
ENSGALT00010064241	1	ENSGALG00010026402	TFEB	transcription factor EB [Source:NCBI gene (formerly Entrezgene);Acc:419922]	1	5.7021376547552425	0.006247685140013119	0.017096232460355142
ENSGALT00010004916	1	ENSGALG00010002196	NA	NA	1	5.564056252563821	0.006252632049025305	0.01710607939916649
ENSGALT00010060804	1	ENSGALG00010024902	LARP6	La ribonucleoprotein 6, translational regulator [Source:HGNC Symbol;Acc:HGNC:24012]	1	6.191133460105185	0.006258932022859827	0.01711962303622246
ENSGALT00010014729	1	ENSGALG00010006186	CHIR1AB3	cluster homolog of immunoglobulin like receptor 1AB 3 [Source:NCBI gene (formerly Entrezgene);Acc:100272165]	2	3.047768425532382	0.006267146394360693	0.017138396024759594
ENSGALT00010018785	1	ENSGALG00010007895	GOLGB1	golgin B1 [Source:HGNC Symbol;Acc:HGNC:4429]	1	7.081231918154041	0.006270940698099324	0.017145076227605176
ENSGALT00010013777	1	ENSGALG00010005779	ARMT1	acidic residue methyltransferase 1 [Source:NCBI gene (formerly Entrezgene);Acc:421637]	2	9.074698305985573	0.00627799362862727	0.017160660886180897
ENSGALT00010026642	1	ENSGALG00010011141	MSX1	msh homeobox 1 [Source:NCBI gene (formerly Entrezgene);Acc:396484]	1	3.72645436481155	0.006289426987702558	0.01718714765526502
ENSGALT00010068170	1	ENSGALG00010028131	TMEM161A	transmembrane protein 161A [Source:HGNC Symbol;Acc:HGNC:26020]	2	7.476652920875652	0.006290393076099281	0.01718714765526502
ENSGALT00010003718	1	ENSGALG00010001627	ARFIP2	ADP ribosylation factor interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:17160]	2	10.530543414830701	0.006295030182587079	0.017196113888092095
ENSGALT00010000648	1	ENSGALG00010000340	NAA10	N-alpha-acetyltransferase 10, NatA catalytic subunit [Source:HGNC Symbol;Acc:HGNC:18704]	1	6.729623116052671	0.006297617585072875	0.01719947829585242
ENSGALT00010000397	1	ENSGALG00010000202	NA	NA	2	9.3837329353801735	0.006301025095739396	0.017205080577819623
ENSGALT00010021086	1	ENSGALG00010008888	FBXO46	F-box protein 46 [Source:HGNC Symbol;Acc:HGNC:25069]	2	9.96626143591334	0.006306595953169076	0.017216586240994813
ENSGALT00010044186	1	ENSGALG00010018310	APOOL	apolipoprotein O like [Source:NCBI gene (formerly Entrezgene);Acc:422271]	1	5.610949425096572	0.006311537979408147	0.017222938189051497
ENSGALT00010070042	1	ENSGALG00010028963	NA	NA	1	5.245978588517902	0.0063116379978638195	0.017222938189051497
ENSGALT00010021935	1	ENSGALG00010009194	NA	NA	1	1.9773704960400307	0.006320407142657099	0.01724315806704257
ENSGALT00010033710	1	ENSGALG00010014051	NA	NA	2	4.5675890515642426	0.006321873925340184	0.017243451433426267
ENSGALT00010028248	1	ENSGALG00010011817	KDSR	3-ketodihydrosphingosine reductase [Source:NCBI gene (formerly Entrezgene);Acc:420902]	1	5.787104599358045	0.0063237004821937205	0.01724472577753859
ENSGALT00010026515	1	ENSGALG00010011077	RASGEF1A	RasGEF domain family member 1A [Source:HGNC Symbol;Acc:HGNC:24246]	1	3.358634828997257	0.006326419598257234	0.017248433058992322
ENSGALT00010051180	1	ENSGALG00010021135	CLK3	CDC like kinase 3 [Source:NCBI gene (formerly Entrezgene);Acc:415295]	1	5.432982365188116	0.00632905659405767	0.017251914901636356
ENSGALT00010056490	1	ENSGALG00010023175	GRK2	G protein-coupled receptor kinase 2 [Source:NCBI gene (formerly Entrezgene);Acc:426000]	2	10.469281215592858	0.006332924238322464	0.017258749062805324
ENSGALT00010037805	1	ENSGALG00010015701	UNC50	unc-50 inner nuclear membrane RNA binding protein [Source:NCBI gene (formerly Entrezgene);Acc:418691]	1	5.231828906525329	0.006339667424885493	0.01726607373303225
ENSGALT00010053879	1	ENSGALG00010022150	CPNE2	copine 2 [Source:NCBI gene (formerly Entrezgene);Acc:415646]	3	13.482821737838826	0.006338421572932217	0.01726607373303225
ENSGALT00010065916	1	ENSGALG00010027187	NA	NA	1	3.544577669630518	0.006339695053481335	0.01726607373303225
ENSGALT00010061753	1	ENSGALG00010025304	DDX28	DEAD-box helicase 28 [Source:HGNC Symbol;Acc:HGNC:17330]	1	4.908174057619247	0.006346329413336491	0.01728043248284755
ENSGALT00010058491	1	ENSGALG00010024017	TYW3	tRNA-yW synthesizing  [Source:NCBI gene (formerly Entrezgene);Acc:424720]	1	4.027552906024235	0.0063489203798394265	0.017283777669236687
ENSGALT00010052871	1	ENSGALG00010021751	MTCH2	mitochondrial carrier 2 [Source:NCBI gene (formerly Entrezgene);Acc:395597]	3	9.610342772607467	0.006357530814258493	0.01730350480791316
ENSGALT00010018841	1	ENSGALG00010007914	PAQR8	progestin and adipoQ receptor family member 8 [Source:NCBI gene (formerly Entrezgene);Acc:422042]	2	3.513678991363773	0.006364457968755605	0.017318643026948435
ENSGALT00010026120	1	ENSGALG00010010916	NA	NA	1	1.6923801787762554	0.006367149038975736	0.017322250205542823
ENSGALT00010068017	1	ENSGALG00010028070	MEX3A	mex-3 RNA binding family member A [Source:HGNC Symbol;Acc:HGNC:33482]	2	7.620132863030028	0.006370102634794356	0.01732656990244451
ENSGALT00010070441	1	ENSGALG00010029149	NA	NA	1	4.001264354165553	0.006371863283510867	0.01732764364729236
ENSGALT00010059911	1	ENSGALG00010024556	NA	NA	1	3.8361558485072327	0.006374128616945777	0.017330089077276924
ENSGALT00010026171	1	ENSGALG00010010929	FMC1	formation of mitochondrial complex V assembly factor 1 homolog [Source:HGNC Symbol;Acc:HGNC:26946]	2	5.315837556342153	0.0063859548855116416	0.017358522322177133
ENSGALT00010000037	1	ENSGALG00010000037	ND6	NADH dehydrogenase subunit 6 [Source:NCBI gene (formerly Entrezgene);Acc:63549497]	1	8.01824519853511	0.006389914013386338	0.017361843901010726
ENSGALT00010052143	1	ENSGALG00010021502	DNAJB12	DnaJ heat shock protein family (Hsp40) member B12 [Source:NCBI gene (formerly Entrezgene);Acc:423707]	2	9.70126510891226	0.006389404984364291	0.017361843901010726
ENSGALT00010052209	1	ENSGALG00010021531	RAB15	RAB15, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:20150]	2	10.066515589442158	0.006393746270740108	0.017368536443385228
ENSGALT00010014409	1	ENSGALG00010006021	NA	NA	3	17.427961835280897	0.006408661184183254	0.017405325579650775
ENSGALT00010050983	1	ENSGALG00010021070	RNF141	ring finger protein 141 [Source:NCBI gene (formerly Entrezgene);Acc:423039]	2	8.029755863350163	0.006414750858237844	0.01741440817196775
ENSGALT00010054083	1	ENSGALG00010022228	FUBP1	far upstream element binding protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:424551]	6	28.700369595432857	0.006414050732125786	0.01741440817196775
ENSGALT00010069103	1	ENSGALG00010028536	GPR107	G protein-coupled receptor 107 [Source:NCBI gene (formerly Entrezgene);Acc:417186]	6	23.886623192729047	0.006417809537837317	0.017418984124305564
ENSGALT00010058441	1	ENSGALG00010024002	DGCR2	DiGeorge syndrome critical region 2 [Source:NCBI gene (formerly Entrezgene);Acc:416926]	1	6.429211599470618	0.006419541723194584	0.017419958566940424
ENSGALT00010050385	1	ENSGALG00010020838	NA	NA	2	3.8553059804283207	0.006438652106087047	0.01746807968730117
ENSGALT00010040589	1	ENSGALG00010016823	HSF3	heat shock factor protein 3 [Source:NCBI gene (formerly Entrezgene);Acc:422169]	2	10.157787273039872	0.006441042267256872	0.0174708279244004
ENSGALT00010072335	1	ENSGALG00010029929	GDPD1	glycerophosphodiester phosphodiesterase domain containing 1 [Source:NCBI gene (formerly Entrezgene);Acc:417631]	4	18.064525913236917	0.006473678519164704	0.017555597625934897
ENSGALT00010019960	1	ENSGALG00010008342	PLD3	phospholipase D family member 3 [Source:HGNC Symbol;Acc:HGNC:17158]	1	4.376524689415692	0.006477126714603692	0.017561194593174276
ENSGALT00010040621	1	ENSGALG00010016840	LRRC34	leucine rich repeat containing 34 [Source:HGNC Symbol;Acc:HGNC:28408]	2	6.225273587772826	0.006478601753327131	0.017561440564681195
ENSGALT00010070911	1	ENSGALG00010029322	BPTF	bromodomain PHD finger transcription factor [Source:HGNC Symbol;Acc:HGNC:3581]	4	19.550218127668625	0.006482275764930608	0.017567645877784595
ENSGALT00010008618	1	ENSGALG00010003733	STAU2	staufen double-stranded RNA binding protein 2 [Source:NCBI gene (formerly Entrezgene);Acc:420184]	5	21.094878988393774	0.006493451183535237	0.017590416765818497
ENSGALT00010008964	1	ENSGALG00010003874	YES1	YES proto-onco 1, Src family tyrosine kinase [Source:NCBI gene (formerly Entrezgene);Acc:396238]	2	13.507773626519777	0.006492963372834845	0.017590416765818497
ENSGALT00010057967	1	ENSGALG00010023777	OAZ2	ornithine decarboxylase antizyme 2 [Source:NCBI gene (formerly Entrezgene);Acc:427481]	1	6.7394785226164995	0.006496147356834884	0.017593963571478938
ENSGALT00010025218	1	ENSGALG00010010599	F2RL1	F2R like trypsin receptor 1 [Source:NCBI gene (formerly Entrezgene);Acc:427213]	6	27.35565745595174	0.00650399567949981	0.0176114598057918
ENSGALT00010005788	1	ENSGALG00010002518	MAST1	microtubule associated serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:19034]	3	9.505434705332993	0.006507561655873952	0.01761735534921403
ENSGALT00010033302	1	ENSGALG00010013890	SFPQ	splicing factor proline and glutamine rich [Source:HGNC Symbol;Acc:HGNC:10774]	1	7.22977636206083	0.006527760363737722	0.01766826711635945
ENSGALT00010050584	1	ENSGALG00010020932	CASP9	caspase 9 [Source:HGNC Symbol;Acc:HGNC:1511]	1	4.426828807519211	0.006531532263561304	0.01767470526781969
ENSGALT00010035467	1	ENSGALG00010014758	FXN	frataxin [Source:HGNC Symbol;Acc:HGNC:3951]	1	4.473085980842038	0.0065403702286655	0.01769107392768668
ENSGALT00010056733	1	ENSGALG00010023266	RFWD3	ring finger and WD repeat domain 3 [Source:HGNC Symbol;Acc:HGNC:25539]	1	5.518354291168315	0.0065392263062994714	0.01769107392768668
ENSGALT00010059426	1	ENSGALG00010024362	DHX8	DEAH-box helicase 8 [Source:HGNC Symbol;Acc:HGNC:2749]	2	11.579943200846081	0.0065430587332173116	0.01769457324442439
ENSGALT00010035889	1	ENSGALG00010014917	EIF3D	eukaryotic translation initiation factor 3 subunit D [Source:HGNC Symbol;Acc:HGNC:3278]	1	7.947277110751844	0.006546701260700907	0.017700650510070696
ENSGALT00010045981	1	ENSGALG00010018999	THUMPD3	THUMP domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24493]	2	10.138149539794721	0.0065572542993661415	0.017721629322914118
ENSGALT00010060155	1	ENSGALG00010024641	TRA2B	transformer 2 beta homolog [Source:NCBI gene (formerly Entrezgene);Acc:395403]	3	15.901117354764573	0.006556054809628149	0.017721629322914118
ENSGALT00010068216	1	ENSGALG00010028153	MANF	mesencephalic astrocyte derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:15461]	2	8.834997131779508	0.006564765472396795	0.01773815011348791
ENSGALT00010040712	1	ENSGALG00010016877	UBE2D3	ubiquitin conjugating enzyme E2 D3 [Source:NCBI gene (formerly Entrezgene);Acc:422713]	2	11.659803441388217	0.006569329390417296	0.017746702011676708
ENSGALT00010008864	1	ENSGALG00010003831	IRAK1BP1	interleukin 1 receptor associated kinase 1 binding protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:421857]	1	3.3307192047486707	0.006576953235687792	0.017763514743013697
ENSGALT00010040960	1	ENSGALG00010016956	CENPE	centromere protein E [Source:HGNC Symbol;Acc:HGNC:1856]	1	6.90130362904372	0.006579882125704409	0.017767642538673082
ENSGALT00010057101	1	ENSGALG00010023432	TMOD3	tropomodulin 3 [Source:NCBI gene (formerly Entrezgene);Acc:415421]	2	11.45621202893151	0.006590840197029289	0.017790337781354974
ENSGALT00010071232	1	ENSGALG00010029451	NA	NA	1	7.213148457389349	0.006591091563327163	0.017790337781354974
ENSGALT00010025781	1	ENSGALG00010010780	PARG	poly(ADP-ribose) glycohydrolase [Source:HGNC Symbol;Acc:HGNC:8605]	1	6.700918069189568	0.006593880051893519	0.01779407835318468
ENSGALT00010000536	1	ENSGALG00010000279	NA	NA	1	5.043073454078465	0.006600301618941559	0.0178000481160486
ENSGALT00010000820	1	ENSGALG00010000412	RFC5	replication factor C subunit 5 [Source:HGNC Symbol;Acc:HGNC:9973]	2	7.133568984577189	0.006598763874635551	0.0178000481160486
ENSGALT00010071678	1	ENSGALG00010029646	MRPS17	mitochondrial ribosomal protein S17 [Source:NCBI gene (formerly Entrezgene);Acc:417538]	1	5.845855564927242	0.006599286781335121	0.0178000481160486
ENSGALT00010002557	1	ENSGALG00010001125	CLRN1	clarin 1 [Source:HGNC Symbol;Acc:HGNC:12605]	1	2.9554894978216217	0.006603016220666991	0.01780358422431062
ENSGALT00010048216	1	ENSGALG00010019967	CEP170B	centrosomal protein 170B [Source:HGNC Symbol;Acc:HGNC:20362]	3	13.570802405145464	0.006612872675495554	0.017826371177504588
ENSGALT00010009263	1	ENSGALG00010004001	LARP7	La ribonucleoprotein 7, transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:24912]	2	6.800752824569305	0.006617457800897794	0.017834941504607904
ENSGALT00010050131	1	ENSGALG00010020737	POLR3A	RNA polymerase III subunit A [Source:NCBI gene (formerly Entrezgene);Acc:423727]	2	10.358393522825839	0.0066191174180163055	0.017835625226201114
ENSGALT00010042502	1	ENSGALG00010017578	BSDC1	BSD domain containing 1 [Source:NCBI gene (formerly Entrezgene);Acc:419658]	1	5.146154708298622	0.0066224625260814934	0.017840764118109143
ENSGALT00010060971	1	ENSGALG00010024970	CAB39	calcium binding protein 39 [Source:HGNC Symbol;Acc:HGNC:20292]	3	14.327511461307267	0.006623837221842508	0.017840764118109143
ENSGALT00010005055	1	ENSGALG00010002239	AGPAT5	1-acylglycerol-3-phosphate O-acyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:20886]	1	5.991378408053016	0.006655229278343618	0.017918091748140474
ENSGALT00010060271	1	ENSGALG00010024687	RYK	receptor like tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:10481]	2	11.437026112204036	0.006655371931045082	0.017918091748140474
ENSGALT00010012597	1	ENSGALG00010005311	YME1L1	YME1 like 1 ATPase [Source:NCBI gene (formerly Entrezgene);Acc:428418]	2	9.900733387721225	0.0066606072076282495	0.017920776889919825
ENSGALT00010034287	1	ENSGALG00010014236	WDR44	WD repeat domain 44 [Source:NCBI gene (formerly Entrezgene);Acc:422227]	2	11.09421456034837	0.006658275851174788	0.017920776889919825
ENSGALT00010053023	1	ENSGALG00010021795	NDRG3	NDRG family member 3 [Source:HGNC Symbol;Acc:HGNC:14462]	4	18.837747599544738	0.006659199595416759	0.017920776889919825
ENSGALT00010067680	1	ENSGALG00010027922	SHC1	SHC adaptor protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:395934]	4	21.732937112662253	0.006663187195031457	0.017922854954098903
ENSGALT00010071686	1	ENSGALG00010029650	ACSF2	acyl-CoA synthetase family member 2 [Source:HGNC Symbol;Acc:HGNC:26101]	1	4.353463022207933	0.006664205172511786	0.017922854954098903
ENSGALT00010006957	1	ENSGALG00010002982	HAND2	heart and neural crest derivatives expressed 2 [Source:NCBI gene (formerly Entrezgene);Acc:395813]	1	4.712218240811425	0.006668589475494656	0.017930844867767106
ENSGALT00010021493	1	ENSGALG00010009031	SPIN1	spindlin 1 [Source:NCBI gene (formerly Entrezgene);Acc:395344]	5	14.799269950609851	0.006680092158115518	0.017950793311909886
ENSGALT00010044094	1	ENSGALG00010018267	ADPRHL2	ADP-ribosylhydrolase like 2 [Source:NCBI gene (formerly Entrezgene);Acc:419626]	1	4.9605007377694275	0.00668025344675442	0.017950793311909886
ENSGALT00010051610	1	ENSGALG00010021293	PCNX1	pecanex 1 [Source:HGNC Symbol;Acc:HGNC:19740]	3	18.134963817674016	0.006677735725421125	0.017950793311909886
ENSGALT00010012835	1	ENSGALG00010005398	SEPHS1	selenophosphate synthetase 1 [Source:NCBI gene (formerly Entrezgene);Acc:426612]	1	5.747487075757672	0.006692916737946285	0.017981012650907787
ENSGALT00010059759	1	ENSGALG00010024501	ARL8A	ADP ribosylation factor like GTPase 8A [Source:NCBI gene (formerly Entrezgene);Acc:421175]	3	10.430294786161255	0.00669532093250042	0.017983663211878113
ENSGALT00010069276	1	ENSGALG00010028605	GTPBP3	GTP binding protein 3, mitochondrial [Source:HGNC Symbol;Acc:HGNC:14880]	3	6.812011134035162	0.006698129610720967	0.017987398865708337
ENSGALT00010066694	1	ENSGALG00010027536	USP21	ubiquitin specific peptidase 21 [Source:HGNC Symbol;Acc:HGNC:12620]	1	4.53101115714454	0.006701103820379397	0.017991577368324452
ENSGALT00010063162	1	ENSGALG00010025910	HEATR3	HEAT repeat containing 3 [Source:NCBI gene (formerly Entrezgene);Acc:415734]	2	10.926102854323346	0.0067071674067468705	0.01800404691535988
ENSGALT00010036834	1	ENSGALG00010015314	GMEB1	glucocorticoid modulatory element binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4370]	1	4.078452389012831	0.0067196582009236465	0.018029945841141575
ENSGALT00010068818	1	ENSGALG00010028412	NA	S100 calcium binding protein A4 [Source:HGNC Symbol;Acc:HGNC:10494]	1	8.032171211907727	0.006718404644443136	0.018029945841141575
ENSGALT00010026785	1	ENSGALG00010011212	NCKAP1	NCK associated protein 1 [Source:HGNC Symbol;Acc:HGNC:7666]	6	33.71445473751998	0.006722882535468014	0.01803156486801018
ENSGALT00010071392	1	ENSGALG00010029534	NF1	neurofibromin 1 [Source:HGNC Symbol;Acc:HGNC:7765]	3	17.279575317256985	0.006723104353278273	0.01803156486801018
ENSGALT00010002657	1	ENSGALG00010001164	KPNA4	karyopherin subunit alpha 4 [Source:NCBI gene (formerly Entrezgene);Acc:425012]	2	8.571583019863555	0.006725612778213901	0.018034479751515866
ENSGALT00010042689	1	ENSGALG00010017662	GOLGA4	golgin A4 [Source:HGNC Symbol;Acc:HGNC:4427]	4	17.181747711176143	0.006733035016859277	0.01805056682668571
ENSGALT00010058026	1	ENSGALG00010023798	ARCN1	archain 1 [Source:NCBI gene (formerly Entrezgene);Acc:770561]	1	7.5603954397930195	0.006735649567809202	0.01805376091638021
ENSGALT00010026250	1	ENSGALG00010010963	TSPAN14	tetraspanin 14 [Source:HGNC Symbol;Acc:HGNC:23303]	3	10.148904607157851	0.0067429240486193654	0.01806944116619883
ENSGALT00010019786	1	ENSGALG00010008274	NFAT5	nuclear factor of activated T-cells 5 [Source:NCBI gene (formerly Entrezgene);Acc:415866]	1	7.0761534545054285	0.006776212442687121	0.018148519552543447
ENSGALT00010023413	1	ENSGALG00010009798	YIPF4	Yip1 domain family member 4 [Source:NCBI gene (formerly Entrezgene);Acc:421464]	1	6.437909959754086	0.006778155891530101	0.018148519552543447
ENSGALT00010041137	1	ENSGALG00010017041	JKAMP	JNK1/MAPK8-associated membrane protein [Source:NCBI gene (formerly Entrezgene);Acc:423530]	2	6.539019130752665	0.00677388662959451	0.018148519552543447
ENSGALT00010048104	1	ENSGALG00010019916	NOC3L	NOC3 like DNA replication regulator [Source:HGNC Symbol;Acc:HGNC:24034]	1	6.7141826597412	0.006777541784563331	0.018148519552543447
ENSGALT00010048527	1	ENSGALG00010020090	MORF4L2	mortality factor 4 like 2 [Source:NCBI gene (formerly Entrezgene);Acc:554283]	4	21.065355077341952	0.0067815344535246905	0.01815373413745816
ENSGALT00010050257	1	ENSGALG00010020775	UBR1	ubiquitin protein ligase E3 component n-recognin 1 [Source:HGNC Symbol;Acc:HGNC:16808]	2	9.612944380411975	0.00678300318670416	0.018153835111082064
ENSGALT00010071932	1	ENSGALG00010029736	NA	ubiquitin B [Source:HGNC Symbol;Acc:HGNC:12463]	5	28.886252359305093	0.0067858811489774394	0.018157706866890486
ENSGALT00010059307	1	ENSGALG00010024328	YDJC	YdjC chitooligosaccharide deacetylase homolog [Source:HGNC Symbol;Acc:HGNC:27158]	1	5.058925854229187	0.006789957302639419	0.018164782442278295
ENSGALT00010016851	1	ENSGALG00010007097	ZCCHC9	zinc finger CCHC-type containing 9 [Source:HGNC Symbol;Acc:HGNC:25424]	2	7.821095074905083	0.006799859449041675	0.01818597463905256
ENSGALT00010030750	1	ENSGALG00010012819	RANGAP1	Ran GTPase activating protein 1 [Source:NCBI gene (formerly Entrezgene);Acc:417997]	2	10.59048090105939	0.006800745994613381	0.01818597463905256
ENSGALT00010036238	1	ENSGALG00010015059	NA	NA	1	5.3199384506501755	0.006807522637859417	0.01820025968048147
ENSGALT00010019335	1	ENSGALG00010008108	NA	NA	2	5.565881278196732	0.0068170390200837415	0.01821881658259844
ENSGALT00010024712	1	ENSGALG00010010337	SCARA3	scavenger receptor class A member 3 [Source:HGNC Symbol;Acc:HGNC:19000]	2	10.138212090710478	0.006817335828282736	0.01821881658259844
ENSGALT00010053703	1	ENSGALG00010022084	SELENOM	selenoprotein M [Source:NCBI gene (formerly Entrezgene);Acc:101410532]	1	6.5435148940172	0.006827752583945469	0.018242811558536694
ENSGALT00010039350	1	ENSGALG00010016347	ANO10	anoctamin 10 [Source:HGNC Symbol;Acc:HGNC:25519]	1	5.133183389073003	0.006834539073405155	0.01825487100354377
ENSGALT00010058312	1	ENSGALG00010023945	LETMD1	LETM1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24241]	3	9.58628083115479	0.006835144038060295	0.01825487100354377
ENSGALT00010023010	1	ENSGALG00010009647	GALNT2	polypeptide N-acetylgalactosaminyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:4124]	3	12.621993025796177	0.006838237301815329	0.018259288236335353
ENSGALT00010029751	1	ENSGALG00010012419	HACE1	HECT domain and ankyrin repeat containing E3 ubiquitin protein ligase 1 [Source:NCBI gene (formerly Entrezgene);Acc:421788]	6	23.284392954506956	0.006876544574759499	0.018357711379503157
ENSGALT00010031506	1	ENSGALG00010013144	TEDC1	tubulin epsilon and delta complex 1 [Source:HGNC Symbol;Acc:HGNC:20127]	1	5.553696000205725	0.0068878754305393	0.018384091670907127
ENSGALT00010028130	1	ENSGALG00010011764	PCYOX1L	prenylcysteine oxidase 1 like [Source:HGNC Symbol;Acc:HGNC:28477]	1	4.934022504299813	0.006889889069638203	0.01838559796748638
ENSGALT00010068914	1	ENSGALG00010028457	KANK3	KN motif and ankyrin repeat domains 3 [Source:HGNC Symbol;Acc:HGNC:24796]	2	12.73627346135335	0.006891844837797397	0.018386949234973245
ENSGALT00010034633	1	ENSGALG00010014397	PRKAA1	protein kinase AMP-activated catalytic subunit alpha 1 [Source:NCBI gene (formerly Entrezgene);Acc:427185]	1	5.622316963188761	0.006895537323623074	0.018392932398545486
ENSGALT00010005809	1	ENSGALG00010002528	MED14	mediator complex subunit 14 [Source:HGNC Symbol;Acc:HGNC:2370]	3	12.105738351260495	0.006897998980022472	0.01839339912419816
ENSGALT00010009188	1	ENSGALG00010003968	DSN1	DSN1 homolog, MIS12 kinetochore complex component [Source:NCBI gene (formerly Entrezgene);Acc:426088]	2	9.46306482897262	0.006898612094666154	0.01839339912419816
ENSGALT00010035915	1	ENSGALG00010014931	RNF145	ring finger protein 145 [Source:HGNC Symbol;Acc:HGNC:20853]	4	15.148777885074049	0.006904714475898368	0.01840230155298361
ENSGALT00010065869	1	ENSGALG00010027168	SSBP4	single stranded DNA binding protein 4 [Source:HGNC Symbol;Acc:HGNC:15676]	2	10.164282576345164	0.006904852230190918	0.01840230155298361
ENSGALT00010017478	1	ENSGALG00010007326	RWDD4	RWD domain containing 4 [Source:HGNC Symbol;Acc:HGNC:23750]	3	12.527985325224446	0.006917234412320396	0.01843142948008749
ENSGALT00010044183	1	ENSGALG00010018317	ZMAT3	zinc finger matrin-type 3 [Source:HGNC Symbol;Acc:HGNC:29983]	1	4.12009916391132	0.006920780503357491	0.018437005767659203
ENSGALT00010009234	1	ENSGALG00010003985	PRMT5	protein arginine methyltransferase 5 [Source:NCBI gene (formerly Entrezgene);Acc:101750306]	4	18.066667027996324	0.006924276808664214	0.018442447112054214
ENSGALT00010004467	1	ENSGALG00010001957	NDUFC2	NADH:ubiquinone oxidoreductase subunit C2 [Source:HGNC Symbol;Acc:HGNC:7706]	1	6.117217702371672	0.006932821344173062	0.018457454684612688
ENSGALT00010018746	1	ENSGALG00010007878	PSMB1	proteasome subunit beta 1 [Source:NCBI gene (formerly Entrezgene);Acc:421551]	2	12.357155896151205	0.006932233135434493	0.018457454684612688
ENSGALT00010046725	1	ENSGALG00010019322	EGR3	early growth response 3 [Source:HGNC Symbol;Acc:HGNC:3240]	2	5.6062661069282536	0.006935081273613908	0.018459597364050784
ENSGALT00010016211	1	ENSGALG00010006819	EMC8	ER membrane protein complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:7864]	1	5.747672940972656	0.006950915771232768	0.018497863955078436
ENSGALT00010052177	1	ENSGALG00010021514	TPR	translocated promoter region, nuclear basket protein [Source:HGNC Symbol;Acc:HGNC:12017]	1	7.486210377014648	0.006958862983363214	0.018514617207127368
ENSGALT00010067230	1	ENSGALG00010027732	EEF2	eukaryotic translation elongation factor 2 [Source:NCBI gene (formerly Entrezgene);Acc:396325]	2	15.141340077081264	0.006960130022133881	0.018514617207127368
ENSGALT00010068951	1	ENSGALG00010028476	NA	NA	1	6.656944551882095	0.00697898376944976	0.018560878008226343
ENSGALT00010041142	1	ENSGALG00010017042	HNRNPLL	heteroous nuclear ribonucleoprotein L like [Source:NCBI gene (formerly Entrezgene);Acc:416702]	3	14.867091622628942	0.0069861748776541294	0.01857350444854866
ENSGALT00010048756	1	ENSGALG00010020186	MGA	MAX dimerization protein MGA [Source:HGNC Symbol;Acc:HGNC:14010]	3	16.544493880518463	0.006986659563966121	0.01857350444854866
ENSGALT00010064375	1	ENSGALG00010026485	ACAA1	acetyl-CoA acyltransferase 1 [Source:NCBI gene (formerly Entrezgene);Acc:770094]	1	5.38209549418374	0.006990286423440238	0.018579252790228967
ENSGALT00010059970	1	ENSGALG00010024585	TBCCD1	TBCC domain containing 1 [Source:NCBI gene (formerly Entrezgene);Acc:424869]	1	4.559444302392992	0.006993804069684732	0.018584708510268225
ENSGALT00010007753	1	ENSGALG00010003308	MDN1	midasin AAA ATPase 1 [Source:HGNC Symbol;Acc:HGNC:18302]	1	7.377493063814072	0.007018425069934607	0.01864232421214205
ENSGALT00010055224	1	ENSGALG00010022712	DDX23	DEAD-box helicase 23 [Source:HGNC Symbol;Acc:HGNC:17347]	2	10.126188431726403	0.00701722438223202	0.01864232421214205
ENSGALT00010026581	1	ENSGALG00010011106	USP40	ubiquitin specific peptidase 40 [Source:NCBI gene (formerly Entrezgene);Acc:100859211]	2	7.851850527593742	0.007024537467397664	0.01865465403211362
ENSGALT00010021865	1	ENSGALG00010009157	ABHD1	abhydrolase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17553]	1	5.315674016367361	0.007030951928193729	0.01866752058367844
ENSGALT00010049868	1	ENSGALG00010020654	SAYSD1	SAYSVFN motif domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21025]	1	4.85541438057753	0.007032325466608802	0.01866752058367844
ENSGALT00010019936	1	ENSGALG00010008335	HNRNPUL1	heterogeneous nuclear ribonucleoprotein U like 1 [Source:HGNC Symbol;Acc:HGNC:17011]	1	5.047904168469938	0.007040307596607728	0.018684799617273144
ENSGALT00010066387	1	ENSGALG00010027383	ASS1	argininosuccinate synthase 1 [Source:NCBI gene (formerly Entrezgene);Acc:417185]	2	8.755563413167867	0.007044994436344917	0.018693327634275596
